Listing Id,Locality,Property Type,Property Subtype,Price,Fully Equipped Kitchen,Number of Rooms,Area,Garden,Terrace,Swimming Pool,New Building
9539651,2550,apartment,apartment,519750,1.0,2,,,True,,False
9539657,4500,apartment,duplex,349000,1.0,2,,,True,,False
9539670,2930,house,town house,415000,1.0,3,0.0,,,,False
9539675,1000,apartment,apartment,399000,1.0,2,,,,,False
9539679,2600,house,mansion,779000,0.0,4,149.0,,,,False
9539712,1200,apartment,apartment,448000,1.0,2,,,,,False
9539731,9052,apartment,apartment,279000,1.0,2,,,True,,False
9539733,9051,apartment,loft,419000,1.0,2,,,True,,False
9539750,1410,house,villa,990000,1.0,3,795.0,,True,True,False
9539751,2018,apartment,service flat,80000,0.0,1,,,True,,False
9539761,9000,house,house,245000,1.0,2,34.0,,,,False
9539784,3390,house,house,359000,1.0,3,1697.0,1100.0,True,,False
9539813,6600,house,house,70000,1.0,2,160.0,,True,,False
9539816,2310,house,house,549000,1.0,5,1058.0,,True,True,False
9539855,1050,apartment,flat studio,217000,0.0,0,,,True,,False
9539889,1020,house,house,599000,1.0,4,439.0,354.0,True,,False
9539901,2160,apartment,penthouse,319000,0.0,2,,,True,,True
9539909,7060,apartment,ground floor,185000,1.0,2,,140.0,True,,False
9539978,1030,house,house,425000,1.0,4,74.0,,True,,False
9539990,9000,house,house,230000,1.0,3,50.0,,True,,False
9539997,9120,house,house,1895000,1.0,5,40000.0,,True,,False
9540015,1850,apartment,apartment,285000,0.0,2,,,True,,False
9540019,1800,apartment,triplex,299000,1.0,3,,,True,,False
9540038,1650,house,house,949000,1.0,4,1409.0,,,,False
9540039,1652,house,house,949000,1.0,4,1409.0,,,,False
9540041,1653,house,house,949000,1.0,4,1409.0,,,,False
9540043,2800,house,house,339000,1.0,3,141.0,,True,,False
9540045,2018,apartment,apartment,499000,1.0,3,,,True,,False
9540046,1000,apartment,apartment,364000,0.0,2,,,True,,False
9540080,9550,house,house,419000,1.0,3,1069.0,,True,,False
9540086,3300,house,house,328000,1.0,3,962.0,484.0,True,,False
9540104,2000,apartment,apartment,568000,1.0,2,,,True,,False
9540150,9031,house,house,542000,1.0,3,502.0,,,,False
9540161,2220,apartment,apartment,239000,0.0,2,,,,,False
9540262,8480,house,house,399000,1.0,5,368.0,,True,,False
9540263,8480,house,house,199000,0.0,3,282.0,,,,False
9540268,8000,house,house,339500,1.0,3,85.0,,,,False
9540273,4430,apartment,apartment,172500,1.0,2,,,,,False
9540284,3390,house,house,349000,1.0,3,700.0,630.0,,,False
9540304,6700,apartment,duplex,290500,1.0,2,,,,,True
9540305,1180,apartment,apartment,550000,1.0,3,,,True,,False
9540313,1000,apartment,flat studio,170000,1.0,0,,,,,False
9540314,7034,house,house,425000,1.0,3,853.0,853.0,,,False
9540368,4500,house,house,185000,1.0,4,1495.0,,True,,False
9540495,8780,apartment,apartment,233100,1.0,2,,,True,,False
9540569,2140,house,house,445000,1.0,5,96.0,32.0,,,False
9540571,2600,apartment,penthouse,320000,1.0,3,,,True,,False
9540572,2100,apartment,penthouse,320000,1.0,3,,,True,,False
9540583,1830,apartment,apartment,190000,0.0,2,,,True,,False
9540629,5100,apartment,penthouse,890000,1.0,3,,1700.0,True,,False
9540632,1170,house,house,925000,1.0,4,450.0,265.0,,,False
9540654,1700,apartment,apartment,595000,1.0,2,,,True,,True
9540656,1700,apartment,apartment,416900,1.0,2,,,True,,False
9540660,8300,apartment,apartment,1375000,1.0,2,,,True,,False
9540662,8300,apartment,apartment,515000,1.0,2,,,True,,False
9540674,1190,apartment,apartment,230000,1.0,1,,,True,,False
9540717,9420,house,house,298000,1.0,3,392.0,,True,,False
9540729,4101,apartment,duplex,219000,1.0,3,,,True,,False
9540731,3970,apartment,apartment,181000,1.0,3,,,True,,False
9540732,5000,apartment,apartment,225000,0.0,2,,,,,False
9540741,1790,house,exceptional property,420000,1.0,6,1114.0,250.0,True,,False
9540742,1190,apartment,duplex,315000,1.0,2,,14.0,True,,False
9540787,3000,apartment,apartment,309000,0.0,1,,,True,,False
9540797,5310,house,house,360000,1.0,2,2100.0,,True,,False
9540801,9050,apartment,apartment,309000,1.0,2,,57.0,True,,False
9540804,1140,apartment,apartment,150000,1.0,1,,,True,,False
9540818,9700,house,house,349000,0.0,3,300.0,,,,False
9540819,5500,house,villa,280000,1.0,3,1144.0,800.0,True,,False
9540821,9681,house,house,425000,1.0,4,1086.0,,True,,False
9540822,9630,house,house,230000,1.0,2,445.0,359.0,,,False
9540823,9600,house,villa,795000,1.0,4,21451.0,,True,,False
9540824,9667,house,country cottage,495000,1.0,2,2820.0,,,,False
9540826,2640,apartment,apartment,365000,1.0,3,,,True,,False
9540827,2640,apartment,ground floor,595000,1.0,3,,400.0,True,,False
9540828,2140,apartment,apartment,269000,1.0,2,,,True,,False
9540829,2640,house,house,365000,1.0,2,241.0,170.0,,,False
9540850,1030,house,mansion,600000,0.0,6,340.0,100.0,True,,False
9540853,1180,apartment,ground floor,1350000,1.0,3,,300.0,True,,True
9540901,1000,apartment,apartment,995000,1.0,3,,,True,,False
9540919,9400,house,house,249000,1.0,3,100.0,,,,False
9540933,1000,apartment,apartment,350000,1.0,1,,,True,,False
9540935,9230,apartment,duplex,157500,1.0,1,,,True,,False
9540952,9120,house,house,379000,1.0,4,203.0,60.0,True,,False
9541037,1160,house,house,499000,1.0,2,122.0,,True,,False
9541038,1932,house,house,475000,0.0,3,204.0,55.0,True,,False
9541105,1420,house,villa,2850000,0.0,6,3161.0,1260.0,True,True,False
9541116,1410,apartment,apartment,432150,1.0,3,,272.0,True,,True
9541125,6180,house,house,300000,1.0,3,440.0,,,,False
9541149,2650,house,house,549000,1.0,5,417.0,,True,,False
9541162,7000,apartment,apartment,100000,0.0,1,,,True,,False
9541185,1000,apartment,apartment,319000,1.0,1,,,True,True,False
9541187,1933,house,house,795000,1.0,4,1074.0,670.0,True,,False
9541188,1200,house,apartment block,895000,1.0,6,273.0,135.0,True,,False
9541189,2600,apartment,apartment,349000,1.0,3,,,,,False
9541193,1060,house,house,1095000,0.0,0,113.0,,,,False
9541207,1150,apartment,ground floor,425000,1.0,2,,80.0,True,,False
9541208,2660,apartment,apartment,249000,1.0,2,,,True,,False
9541213,9080,house,house,595000,1.0,4,519.0,,True,,False
9541360,8490,house,villa,775000,1.0,4,6254.0,,,,False
9541371,1370,house,house,175000,0.0,3,176.0,176.0,,,False
9541373,5310,house,house,395000,1.0,6,636.0,,True,,True
9541397,7700,apartment,loft,219000,1.0,3,,200.0,True,,False
9541402,5630,house,house,275000,1.0,3,931.0,,,,False
9541403,6224,house,house,350000,0.0,6,1095.0,,,,False
9541443,9620,house,house,249500,0.0,4,62.0,,,,False
9541444,9630,apartment,apartment,450000,1.0,3,,5500.0,True,True,False
9541453,8400,apartment,apartment,179000,1.0,2,,,,,False
9541454,1410,apartment,duplex,350000,1.0,3,,,True,,True
9541469,4460,house,house,329000,1.0,3,5112.0,3690.0,True,,False
9541473,3270,house,house,469000,1.0,2,373.0,,True,,False
9541479,4460,apartment,apartment,237000,0.0,2,,,,,False
9541521,6900,house,house,279000,1.0,2,564.0,564.0,True,,False
9541545,8500,house,house,290000,1.0,5,225.0,,True,,False
9541583,1000,apartment,apartment,2900000,1.0,5,,,True,,False
9541588,1070,apartment,flat studio,180000,1.0,0,,,,,False
9541590,1120,apartment,apartment,265000,1.0,2,,22.0,True,,True
9541591,1180,apartment,ground floor,320500,1.0,2,,64.0,True,,True
9541647,1050,apartment,apartment,765000,1.0,3,,,,,False
9541660,4460,house,house,160000,1.0,3,45.0,,,,False
9541675,4000,apartment,apartment,30000,1.0,2,,,True,,False
9541677,4000,apartment,apartment,30000,1.0,2,,,,,False
9541702,3400,house,house,395000,1.0,4,500.0,150.0,True,,False
9541703,1180,apartment,apartment,435000,1.0,3,,,True,,False
9541749,1190,apartment,duplex,439000,1.0,4,,,True,,False
9541761,1050,apartment,apartment,299000,1.0,1,,,True,,False
9541763,1050,apartment,apartment,445000,1.0,2,,,True,,False
9541801,8670,house,villa,825000,1.0,4,785.0,,True,,False
9541842,2520,house,house,495000,1.0,4,385.0,160.0,True,,True
9541863,1200,apartment,apartment,225000,1.0,3,,,True,,False
9541886,2620,house,house,219000,0.0,2,115.0,58.0,,,False
9541887,1180,apartment,apartment,220000,1.0,1,,,True,,False
9541891,4420,apartment,apartment,245000,1.0,3,,,True,,False
9541893,5060,apartment,apartment,175000,0.0,2,,,,,False
9541927,1500,house,house,309000,0.0,3,414.0,,,,False
9541968,1790,house,villa,950000,1.0,4,3115.0,2785.0,True,,False
9541975,9160,apartment,apartment,322000,1.0,3,,,True,,True
9541989,4500,house,mixed use building,295000,1.0,4,185.0,,True,,False
9541994,8310,house,house,399000,1.0,3,223.0,,,,False
9541995,8310,house,mixed use building,399000,1.0,3,223.0,,,,False
9542002,1880,house,house,385000,1.0,4,385.0,,True,,False
9542036,6700,house,apartment block,438000,1.0,3,750.0,,True,,False
9542046,7141,apartment,apartment,99000,0.0,2,,,,,False
9542047,9900,house,house,214900,1.0,3,87.0,,,,False
9542053,1030,apartment,apartment,235000,0.0,1,,,True,,False
9542060,1040,apartment,apartment,290000,0.0,2,,,,,False
9542066,2460,apartment,duplex,277000,1.0,2,,,True,,True
9542067,2460,apartment,penthouse,425000,1.0,3,,,True,,True
9542093,9050,house,house,556000,1.0,3,604.0,,,,False
9542154,9800,apartment,apartment,145000,1.0,1,,,,,False
9542155,9032,house,house,479000,1.0,4,248.0,,,,False
9542166,1000,apartment,penthouse,710000,0.0,3,,,True,,False
9542167,1190,house,apartment block,740000,0.0,4,346.0,,,,False
9542168,1190,house,mansion,740000,0.0,4,346.0,,,,False
9542170,8000,house,house,519000,1.0,3,605.0,,,,False
9542277,2800,house,house,275000,1.0,3,0.0,,True,,False
9542298,5020,apartment,apartment,295000,1.0,2,,,True,,True
9542300,4101,apartment,apartment,215000,1.0,2,,,True,,False
9542301,1050,apartment,apartment,695000,1.0,3,,,True,,False
9542302,1180,apartment,apartment,650000,1.0,3,,,True,,False
9542305,6760,house,house,520000,1.0,4,1382.0,,,,False
9542323,1080,apartment,ground floor,200000,1.0,1,,,,,False
9542348,1180,apartment,penthouse,285000,1.0,1,,,True,,False
9542349,1700,house,house,350000,1.0,3,541.0,,True,,False
9542350,1701,house,house,519000,1.0,5,960.0,,True,,False
9542368,3012,house,house,449000,1.0,3,433.0,250.0,True,,False
9542369,4450,house,house,649000,1.0,6,6632.0,5000.0,True,True,False
9542370,1933,house,house,695000,1.0,4,655.0,250.0,True,,False
9542371,1180,apartment,apartment,580000,1.0,2,,,True,,True
9542373,1050,apartment,penthouse,2500000,1.0,4,,,True,,True
9542374,1040,apartment,apartment,440000,1.0,2,,,True,,True
9542375,1040,apartment,flat studio,255000,1.0,0,,,True,,True
9542387,1200,apartment,apartment,290000,1.0,2,,,True,,False
9542388,1140,apartment,apartment,295000,1.0,2,,,True,,False
9542389,1040,apartment,apartment,345000,1.0,2,,,True,,False
9542452,9400,house,bungalow,315000,1.0,3,1126.0,500.0,True,,False
9542458,8300,house,house,2200000,0.0,2,258.0,,True,,False
9542505,1030,apartment,apartment,399999,1.0,3,,,True,,False
9542529,1090,apartment,apartment,250000,1.0,2,,,True,,False
9542531,1860,house,villa,750000,0.0,5,1106.0,450.0,True,,False
9542536,6001,house,villa,209000,1.0,2,727.0,680.0,True,,False
9542584,1050,apartment,apartment,985000,1.0,3,,,True,,False
9542597,1160,apartment,apartment,499000,1.0,2,,,True,,False
9542601,1410,house,villa,795000,1.0,5,630.0,319.0,True,,False
9542603,3400,apartment,apartment,299000,1.0,2,,,True,,False
9542604,3000,house,house,595000,1.0,3,36.0,,True,,False
9542609,8300,apartment,apartment,1875000,1.0,3,,,True,,False
9542613,1081,apartment,penthouse,369000,1.0,2,,,True,,False
9542615,9700,house,country cottage,395000,1.0,4,654.0,,,,False
9542618,9500,house,house,260000,0.0,4,2644.0,,,,False
9542619,9870,house,house,315000,1.0,3,338.0,,True,,False
9542629,5370,house,house,495000,0.0,3,2404.0,,True,True,False
9542635,1180,apartment,ground floor,1580000,0.0,3,,800.0,True,,True
9542646,1200,apartment,apartment,473000,0.0,3,,,,,True
9542647,1200,apartment,apartment,475000,1.0,3,,19.0,True,,True
9542666,1325,house,villa,395000,1.0,4,260.0,,True,,False
9542728,9500,house,house,138000,1.0,3,38.0,,,,False
9542744,1460,house,mixed use building,950000,1.0,4,216.0,,True,,False
9542753,1730,house,house,550000,1.0,4,384.0,,True,,False
9542757,6887,house,house,99000,0.0,2,600.0,,,,False
9542760,1050,apartment,loft,649000,1.0,3,,,True,,False
9542761,1000,apartment,loft,649000,1.0,3,,,True,,False
9542833,9000,house,house,289000,1.0,2,50.0,,,,False
9542863,8470,house,villa,419000,1.0,3,537.0,,,,False
9542898,9052,apartment,penthouse,375000,1.0,2,,,True,,False
9542905,1301,house,house,673000,1.0,3,610.0,610.0,True,,True
9542906,1301,house,house,697000,1.0,4,525.0,525.0,True,,True
9542908,1301,house,house,682000,1.0,4,618.0,618.0,True,,True
9542909,1301,house,house,648000,1.0,3,460.0,460.0,True,,True
9542922,2300,house,house,259000,1.0,3,231.0,,True,,False
9542933,1180,apartment,apartment,690000,1.0,3,,,True,,False
9543053,8800,house,house,275000,1.0,4,260.0,,True,,False
9543056,1070,house,villa,890000,1.0,6,1054.0,800.0,,,False
9543057,1651,house,house,240000,1.0,3,470.0,,,,False
9543081,7100,house,villa,1050000,1.0,6,2363.0,1500.0,True,,False
9543102,8500,apartment,apartment,205000,1.0,2,,,True,,False
9543103,8500,apartment,apartment,205000,1.0,2,,,True,,False
9543117,4470,house,house,229500,0.0,2,1210.0,,True,,False
9543125,2020,apartment,apartment,185000,0.0,2,,,True,,False
9543127,9300,apartment,triplex,268000,1.0,2,,,True,,False
9543129,9300,house,house,268000,1.0,2,0.0,,True,,False
9543131,1000,apartment,apartment,635000,1.0,3,,,True,,False
9543134,8880,house,house,210000,1.0,3,473.0,260.0,,,False
9543167,7801,house,house,130000,1.0,3,94.0,,,,False
9543174,7801,apartment,apartment,130000,1.0,3,,,,,False
9543179,8470,apartment,apartment,199000,1.0,2,,,,,False
9543193,3520,house,villa,555000,1.0,5,713.0,470.0,True,,False
9543195,8880,house,house,245000,1.0,2,390.0,275.0,True,,False
9543199,1000,apartment,apartment,515000,1.0,3,,,True,,False
9543200,1020,house,house,410000,0.0,5,125.0,45.0,,,False
9543201,3080,house,house,625000,0.0,4,535.0,300.0,True,,False
9543213,1000,house,house,410000,0.0,5,125.0,45.0,,,False
9543217,8210,apartment,duplex,295000,1.0,2,,,True,,False
9543233,4537,house,house,70000,1.0,4,1407.0,1250.0,,,False
9543251,2800,apartment,apartment,459000,1.0,2,,,True,,False
9543252,2800,apartment,apartment,459000,1.0,1,,,True,,False
9543258,1180,apartment,apartment,660000,1.0,3,,,True,,False
9543289,3000,apartment,apartment,299500,0.0,1,,,True,,False
9543294,1150,apartment,duplex,375000,1.0,2,,,True,,False
9543295,1150,apartment,apartment,275000,1.0,1,,,True,,False
9543306,1140,apartment,apartment,165000,1.0,1,,,True,,False
9543323,1650,house,house,538000,0.0,3,544.0,,,,False
9543328,4020,house,house,285000,1.0,3,440.0,270.0,True,,False
9543342,5060,house,house,239000,0.0,4,258.0,200.0,True,,False
9543345,1000,apartment,apartment,580000,1.0,3,,,True,,False
9543350,8301,apartment,ground floor,315000,0.0,2,,,True,,False
9543352,6000,house,house,315000,0.0,6,1000.0,800.0,True,,False
9543388,9300,house,house,215000,0.0,2,229.0,132.0,True,,False
9543389,9300,house,house,198000,0.0,2,200.0,,True,,False
9543390,9340,house,house,249000,0.0,3,225.0,108.0,True,,False
9543393,6870,house,house,120000,0.0,3,1210.0,,,,False
9543406,8500,apartment,apartment,159000,0.0,2,,,True,,False
9543425,9300,apartment,loft,309000,0.0,2,,,True,True,True
9543430,2000,apartment,apartment,645000,1.0,4,,,True,,False
9543462,9600,apartment,apartment,205000,1.0,2,,57.0,,,False
9543463,9600,house,house,205000,1.0,2,141.0,57.0,,,False
9543468,6747,house,house,182000,0.0,3,366.0,260.0,,,False
9543483,8200,house,house,499000,1.0,4,312.0,175.0,True,,False
9543484,8630,house,house,249000,1.0,2,257.0,140.0,True,,False
9543504,1030,apartment,apartment,295000,1.0,2,,,,,False
9543510,8980,house,villa,499500,1.0,3,1425.0,,True,,False
9543528,8750,house,house,430000,0.0,3,2101.0,,True,,False
9543529,1150,house,house,650000,1.0,3,210.0,100.0,True,,False
9543563,1640,house,house,499000,1.0,3,452.0,200.0,True,,False
9543568,4400,house,house,248000,1.0,2,239.0,125.0,True,,True
9543575,7822,house,villa,310000,1.0,4,1040.0,800.0,True,,True
9543611,2460,apartment,duplex,349000,1.0,3,,,True,,True
9543616,1180,apartment,apartment,295000,1.0,2,,,True,,False
9543633,1000,apartment,apartment,765000,1.0,3,,,,,False
9543643,4950,house,villa,345000,1.0,10,2305.0,,True,,False
9543645,1030,apartment,ground floor,349000,1.0,2,,,True,,False
9543682,8420,house,house,235000,0.0,3,285.0,,True,,False
9543698,1180,house,house,1150000,1.0,4,400.0,190.0,True,,False
9543737,8420,house,house,279000,0.0,4,225.0,,True,,False
9543738,9550,house,house,485000,1.0,3,617.0,,,,False
9543751,6020,house,house,165000,1.0,2,160.0,100.0,True,,False
9543871,8310,apartment,apartment,230000,1.0,3,,,,,False
9543965,3000,house,house,745000,0.0,3,60.0,,True,,False
9543966,3000,house,mansion,765000,0.0,4,147.0,61.0,True,,False
9543967,3000,house,apartment block,745000,0.0,3,60.0,,True,,False
9543968,3000,house,mixed use building,765000,0.0,4,147.0,61.0,True,,False
9543985,7700,house,house,179000,1.0,2,333.0,279.0,True,,False
9544010,9140,house,house,500000,1.0,3,407.0,,True,,True
9544011,9140,house,house,460000,1.0,3,370.0,,True,,True
9544012,9140,house,house,460000,1.0,3,363.0,,True,,True
9544013,9140,house,house,460000,1.0,3,353.0,,True,,True
9544014,9140,house,house,470000,1.0,3,384.0,,True,,True
9544015,9140,house,house,460000,1.0,3,379.0,,True,,True
9544016,9140,house,house,565000,1.0,3,631.0,,True,,True
9544033,1020,apartment,apartment,295000,0.0,2,,,True,,False
9544122,8420,apartment,apartment,289000,1.0,2,,,True,,False
9544136,4101,house,bungalow,299000,1.0,3,0.0,461.0,True,,False
9544140,1800,apartment,apartment,229000,1.0,1,,,True,,False
9544145,1850,apartment,triplex,285000,0.0,2,,,True,,False
9544158,3300,house,house,255000,0.0,3,332.0,,,,False
9544176,2170,apartment,apartment,215000,1.0,2,,,True,,False
9544179,1180,house,house,900000,1.0,6,0.0,,True,,False
9544228,9900,house,villa,1175000,1.0,6,8036.0,,,,False
9544232,4790,house,house,387000,0.0,5,0.0,,True,,False
9544284,2100,house,house,345000,0.0,2,175.0,85.0,True,,False
9544318,1030,apartment,apartment,450000,0.0,3,,,True,,False
9544320,9140,house,house,650000,0.0,3,3775.0,,True,,False
9544321,3500,apartment,apartment,290000,1.0,3,,,True,,False
9544324,3740,apartment,apartment,275000,0.0,3,,,True,,False
9544336,9000,apartment,apartment,668000,1.0,3,,,True,,False
9544337,9000,apartment,apartment,515000,0.0,2,,,True,,False
9544347,8620,apartment,apartment,295000,1.0,3,,,,,False
9544351,8620,apartment,apartment,295000,1.0,3,,,,,False
9544375,8660,house,house,398000,1.0,3,360.0,,,,False
9544397,8790,apartment,apartment,275000,1.0,2,,,True,,False
9544402,1502,house,house,349000,1.0,3,202.0,,,,False
9544448,8800,apartment,apartment,135000,0.0,3,,,True,,False
9544452,8870,house,house,250000,1.0,4,164.0,,,,False
9544454,8800,apartment,apartment,208000,1.0,2,,,True,,False
9544464,8860,apartment,duplex,219000,1.0,3,,,True,,False
9544466,8770,house,house,498000,1.0,4,421.0,,True,,False
9544483,8870,house,house,269000,1.0,4,151.0,,,,False
9544485,8870,house,villa,725000,1.0,7,1980.0,,,,False
9544561,8400,apartment,flat studio,150000,1.0,1,,,,,False
9544576,8790,apartment,apartment,284000,1.0,2,,,True,,False
9544607,9040,apartment,apartment,239000,1.0,2,,,True,,False
9544698,9240,house,villa,720000,1.0,3,1967.0,,True,,False
9544711,1050,apartment,duplex,694000,1.0,4,,115.0,True,,False
9544712,1703,house,house,315000,1.0,3,196.0,,True,,False
9544718,1410,apartment,apartment,464000,0.0,2,,,True,,False
9544721,1950,apartment,apartment,895000,1.0,3,,158.0,True,,True
9544722,1050,apartment,apartment,1537000,1.0,2,,,True,,True
9544723,1030,apartment,apartment,557600,1.0,2,,,,,True
9544772,8300,apartment,ground floor,1090000,1.0,2,,,True,,False
9544773,8300,apartment,apartment,690000,1.0,2,,,True,,False
9544785,1950,house,exceptional property,1850000,1.0,6,2471.0,,True,True,False
9544790,2000,apartment,apartment,299000,1.0,2,,,True,,False
9544794,1000,apartment,penthouse,1600000,1.0,2,,,True,,False
9544796,1000,apartment,apartment,530000,1.0,3,,,True,,False
9544797,1000,apartment,apartment,540000,1.0,3,,,True,,False
9544798,1000,apartment,apartment,550000,1.0,3,,,True,,False
9544800,1000,apartment,apartment,560000,1.0,3,,,True,,False
9544801,1000,apartment,apartment,540000,1.0,3,,,True,,False
9544803,1000,apartment,apartment,550000,1.0,3,,,True,,False
9544805,1000,apartment,apartment,560000,1.0,3,,,True,,False
9544929,9992,house,house,1450000,0.0,6,7693.0,7098.0,True,,False
9544930,8300,house,villa,2290000,0.0,5,658.0,500.0,True,True,False
9544935,8300,house,villa,3300000,0.0,4,296.0,,True,,False
9544937,9470,house,house,289000,1.0,3,151.0,,True,,False
9544945,4020,apartment,apartment,137000,0.0,2,,,True,,False
9544948,4500,house,house,249000,1.0,3,236.0,156.0,,,True
9544951,1020,house,apartment block,999000,0.0,10,602.0,200.0,True,,False
9544974,3700,apartment,apartment,215000,1.0,2,,,,,False
9544975,3550,apartment,ground floor,212000,1.0,2,,,True,,False
9545005,8300,apartment,flat studio,338000,1.0,1,,,True,,False
9545009,6230,house,house,199000,0.0,3,530.0,430.0,True,,False
9545045,2970,house,villa,1095000,1.0,3,1750.0,,True,True,False
9545047,1180,apartment,apartment,220000,1.0,2,,,True,,False
9545076,1180,apartment,flat studio,140000,0.0,0,,,,,False
9545077,1050,house,mixed use building,3200000,1.0,1,500.0,100.0,True,,False
9545079,8300,apartment,apartment,495000,1.0,2,,,True,,False
9545094,1050,apartment,apartment,785000,1.0,3,,,True,,False
9545095,1000,apartment,apartment,785000,1.0,3,,,True,,False
9545096,1050,apartment,penthouse,1249000,0.0,4,,,True,,False
9545116,5190,house,house,210000,1.0,3,382.0,333.0,True,,False
9545118,6120,house,house,195000,1.0,1,38.0,,True,,False
9545119,4031,house,house,185000,1.0,2,76.0,,True,,False
9545144,2350,apartment,apartment,259000,0.0,2,,,True,,False
9545146,6210,house,house,290000,0.0,4,375.0,,True,,False
9545160,6800,house,exceptional property,649000,1.0,7,2156.0,2000.0,True,,False
9545165,1030,apartment,apartment,299000,1.0,1,,,,,False
9545173,1180,house,house,3700000,1.0,6,3571.0,37.0,True,True,False
9545174,1180,house,house,3150000,1.0,4,1045.0,900.0,True,True,False
9545188,3960,house,house,210000,1.0,2,140.0,,True,,False
9545248,4500,house,house,215000,0.0,3,338.0,266.0,True,,False
9545280,1420,apartment,duplex,329000,1.0,3,,,True,,False
9545282,5100,apartment,ground floor,260000,1.0,2,,,True,,False
9545284,9470,house,house,279000,1.0,3,217.0,93.0,,,False
9545304,6811,house,house,365000,1.0,3,1678.0,,,,False
9545336,1200,house,house,895000,1.0,4,312.0,78.0,True,,False
9545337,1170,apartment,apartment,495000,1.0,3,,,True,,False
9545409,1040,house,house,920000,1.0,4,250.0,150.0,True,,False
9545410,1000,apartment,apartment,395000,1.0,2,,,True,,False
9545420,2490,house,house,334000,1.0,3,5031.0,,True,,False
9545547,1000,apartment,loft,650000,0.0,3,,,,,False
9545555,3580,apartment,apartment,150000,1.0,2,,,True,,False
9545570,4430,house,town house,250000,1.0,3,324.0,,True,,False
9545573,1840,house,bungalow,349000,1.0,3,449.0,,,,False
9545582,2000,apartment,apartment,430000,1.0,1,,,True,,False
9545606,9100,apartment,apartment,449000,1.0,2,,,True,,False
9545610,3440,house,house,217000,1.0,2,460.0,373.0,True,,False
9545611,3300,house,house,387500,1.0,3,238.0,78.0,True,,False
9545667,6700,house,house,480000,1.0,7,1920.0,,,,False
9545673,9000,apartment,flat studio,200000,1.0,1,,,,,False
9545686,2020,apartment,apartment,130000,0.0,1,,,,,False
9545690,8790,apartment,apartment,199999,1.0,1,,,,,False
9545704,3500,house,house,309000,1.0,3,120.0,40.0,True,,False
9545713,8820,house,house,419000,1.0,3,607.0,,,,False
9545715,1780,house,apartment block,560000,1.0,5,211.0,,True,,False
9545734,4400,apartment,apartment,229000,1.0,3,,,True,,False
9545759,7180,house,mansion,390000,1.0,4,590.0,325.0,,,False
9545779,6060,house,villa,100000,1.0,3,1019.0,,,,False
9545783,5190,house,house,149000,0.0,2,125.0,75.0,,,False
9545787,3000,house,house,325000,0.0,2,156.0,,True,,False
9545788,8400,house,house,385000,1.0,4,282.0,,True,,False
9545797,6042,house,house,149000,1.0,3,210.0,75.0,True,,False
9545819,6600,house,house,249000,0.0,3,254.0,120.0,True,,False
9545860,2000,apartment,apartment,700000,0.0,2,,,True,,False
9545862,8580,house,house,275000,0.0,4,275.0,,,,False
9545869,1180,apartment,apartment,230000,1.0,1,,,True,,False
9545950,2610,apartment,ground floor,229000,1.0,1,,,True,,False
9545952,5650,house,house,300000,1.0,4,1346.0,,True,,False
9545953,1420,house,house,385000,1.0,3,281.0,,True,,False
9545965,1050,house,mansion,1095000,1.0,5,84.0,,True,,False
9545966,1000,house,mansion,1095000,1.0,5,84.0,,True,,False
9545971,1420,house,house,520000,0.0,3,850.0,,True,,False
9545974,9140,house,villa,669500,1.0,4,2600.0,,,,False
9545975,9200,house,country cottage,899000,1.0,7,1316.0,,,,False
9545976,9160,house,mixed use building,950000,0.0,4,4398.0,,True,True,False
9545994,1428,house,house,520000,0.0,3,850.0,,True,,False
9546016,8450,house,house,359000,1.0,4,400.0,,True,,False
9546068,1030,apartment,apartment,189000,0.0,2,,,,,False
9546074,2930,house,villa,1195000,1.0,4,3083.0,,True,True,False
9546086,1180,apartment,penthouse,229000,1.0,1,,,True,,False
9546094,2850,house,house,235000,1.0,3,60.0,,True,,False
9546096,9000,house,house,495000,1.0,3,100.0,30.0,True,,False
9546125,8800,house,house,245000,1.0,3,240.0,,True,,False
9546141,8800,apartment,apartment,157000,1.0,3,,,True,,False
9546160,1060,apartment,ground floor,249000,1.0,1,,28.0,,,False
9546170,1050,apartment,duplex,1350000,1.0,5,,,True,,False
9546199,2500,house,mansion,699000,1.0,4,187.0,,True,,False
9546224,1060,apartment,penthouse,457000,1.0,2,,,True,,False
9546233,1410,house,villa,570000,0.0,5,618.0,,,,False
9546240,1330,apartment,apartment,250000,1.0,2,,,,,False
9546248,9300,house,house,475000,1.0,3,0.0,100.0,True,,False
9546353,1180,apartment,apartment,435000,0.0,2,,,True,,False
9546354,1650,apartment,apartment,259000,0.0,2,,,,,False
9546355,1650,apartment,apartment,220000,0.0,2,,,,,False
9546356,1500,house,mixed use building,799000,1.0,2,1513.0,,,,False
9546357,1500,house,house,540000,1.0,2,1897.0,,True,,False
9546358,1755,house,house,575000,1.0,4,1868.0,,True,,False
9546360,1650,house,house,540000,1.0,2,1897.0,,True,,False
9546361,9600,house,house,219000,1.0,3,370.0,,True,,False
9546362,1500,house,house,799000,1.0,2,1513.0,,,,False
9546365,2660,apartment,apartment,189000,0.0,1,,150.0,,,False
9546409,8790,house,house,419000,1.0,3,209.0,60.0,True,,False
9546470,9190,house,bungalow,373000,1.0,2,649.0,,True,True,False
